id,source,vulnerability,risk_score
4aa3acb8-6a70-45e2-83ee-eeb8ded3d86a,110.219.57.216,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,99
497c33c7-2329-4b32-acb0-9e39cb9debab,212.43.50.247,BSD Based FTP Server Multiple glob Function Remote Overflow,29
ba9b1742-8992-4dd0-9406-6fef494269e8,124.52.124.205,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,42
c3e4771c-47eb-4634-a146-d2b882850bb6,112.133.16.254,Insecure Kentico version 8.1 is running,5
51d24ec8-0e79-40be-899b-04e57895589f,217.57.221.228,Mozilla Firefox < 84.0,15
054d436e-9bb5-453c-a708-34b4a06c764c,52.79.75.53,Bind Shell Backdoor Detection,88
4493094a-22a7-47d9-9de7-5dad572cf66b,15.53.18.15,Exposure of Application source code config files and credentials,61
6478310d-94a0-4d8a-b09b-9aaf53ca5cf9,100.34.68.89,Mozilla Firefox < 84.0,25
a9ac24e3-c1e1-4dca-8736-8bb6b5de7416,88.253.242.192,Oracle WebLogic Server mod_wl POST Request Remote Overflow,93
eb53e5ff-ba58-43a7-9eef-164d888ee03c,15.53.18.15,Temporary File Download,42
78017f6a-9cc0-4795-acb0-12b70c605149,100.34.68.89,Exposure of Application source code config files and credentials,38
a7e84475-ef57-4095-899c-affd17c55d23,58.96.118.146,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),24
77fc726e-3261-480f-9b27-ceddbe28a4e5,203.109.127.147,Insecure .net framework 4.0,74
5bfd6b2d-99d4-4d5e-ac2e-fd57ac50ad57,129.141.34.131,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,45
bfdb85aa-c0b0-4c4e-b893-8b8fca0fd350,199.248.86.27,JBoss Java Object Deserialization RCE,93
d4a46d63-23ca-43e1-9336-e82cd861af50,48.26.131.21,NTMail3 Arbitrary Mail Relay,83
f02741c6-1693-4ffb-9535-e3707c046b09,2.25.181.181,Insecure Apache version 2.2.15,52
bafac1ec-96ea-40cb-a2dc-5631d22ed481,111.10.211.142,NTMail3 Arbitrary Mail Relay,99
464013e2-e088-49b1-a7f7-41ea33b10d23,88.253.242.192,Mozilla Firefox < 84.0,70
29355a71-d10f-447c-a609-c1cac30a3bec,200.15.194.52,Insecure .net framework 4.0,96
d795434d-a7be-407e-ba47-81ed49d8df2b,10.128.35.79,NTMail3 Arbitrary Mail Relay,42
1749cc73-4530-45ac-b652-eb52a8da7b34,88.253.242.192,Bind Shell Backdoor Detection,26
aa7ce1e7-d32a-47fc-ad9f-8ad27df0a35d,30.253.51.250,Mozilla Firefox ESR < 78.6,94
df81e249-d479-4f23-8edc-343e04c2a531,198.105.121.142,Oracle WebLogic Server Plug-in Remote Overflow (1166189),18
93ea7f7f-6228-4530-9de5-218d247c3df4,20.194.212.38,NTMail3 Arbitrary Mail Relay,32
b20fa26e-482e-4bfd-8513-bbc57d67ba1f,15.121.227.60,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,16
24239909-7b2f-4d65-99b7-9ab1664a1b3d,190.168.142.189,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,27
a7df9aac-9c26-4d7f-9bd2-586166bb6c6e,130.226.238.118,File Content Disclosure /etc/passwd,74
cfc7c3a2-db07-4198-b301-4828b0c9e1c8,29.148.80.121,Exposure of Application source code config files and credentials,80
5c401459-df22-48dd-9b84-4ecce1cffb85,255.89.85.142,Microsoft Windows 95/98/ME Unsupported Installation Detection,83
897b83b0-7350-46c3-937a-c976a19009b9,111.10.211.142,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,79
6f36c133-d73a-4aca-a430-2a4f5ff8126f,209.76.2.123,Unrestricted File Upload,71
faabb31b-1ecd-40a6-8c37-181ccdb1da55,226.223.146.129,Oracle WebLogic Server mod_wl POST Request Remote Overflow,36
4151de60-4fbe-42d4-ba61-9e0bdc6941ca,187.4.168.43,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,47
08ef31fe-73b9-4154-be5e-92534c7ce63e,62.41.161.77,Apache ActiveMQ Detection,16
2fc1b67c-54dd-4912-97f3-c65bdac60f92,30.204.122.113,Unrestricted File Upload,92
02509f3d-5a37-43f1-8dca-45bb8c4e8dcc,133.55.115.90,MailEnable WebMail Detection,98
bdf5b676-cf39-4904-9b77-76963d68abb4,209.119.227.238,Oracle WebLogic Server mod_wl POST Request Remote Overflow,3
69e9d022-a968-4507-9ad5-e77f4fd13f8b,15.53.18.15,File Content Disclosure /etc/passwd,60
5fd0022d-5730-41d6-9d20-cb5964a8969b,80.12.208.81,Microsoft Windows 95/98/ME Unsupported Installation Detection,27
ad0fad93-964f-4143-8a19-ae47b9d39cd1,100.34.68.89,Mozilla Firefox < 84.0,99
2aa3b811-8298-4181-bee1-391be18dd12f,101.214.182.111,Oracle WebLogic Server Plug-in Remote Overflow (1166189),39
4c1de36f-faab-4e93-bb6f-863d17e341ef,88.253.242.192,Docker remote API detection,51
2633f1cc-c51b-4d81-839e-67212a21f942,156.185.127.68,Oracle Error Log Found,74
3ddaa15f-66f8-44ad-b02b-66d32479bd3d,34.142.3.137,File Content Disclosure /etc/passwd,76
78af722c-3cad-4fa7-a239-f86f4bbbc80e,80.12.208.81,Oracle WebLogic Server mod_wl POST Request Remote Overflow,9
0bdaa374-ee2c-4fe3-af48-df27e8336c3d,76.139.33.239,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,67
85c548b7-94d6-4bad-b516-3cc838d60183,29.29.49.207,Oracle WebLogic Server mod_wl POST Request Remote Overflow,94
aa0dd04f-1857-43bd-bdc7-410b4e027ff6,81.62.129.251,MailEnable WebMail Detection,91
4f43b1bf-ee54-4464-b589-6631ee573fdf,209.76.2.123,Unsupported Cisco Operating System,65
72ea28f2-1590-4443-8ee5-7285d779f271,29.29.49.207,Account Takeover via Forgot Password,54
d4812b76-6850-4575-89c4-605408070fe4,205.170.195.204,BSD Based FTP Server Multiple glob Function Remote Overflow,47
9609dded-5e78-4017-a803-8fce29b7ef52,212.43.50.247,NTMail3 Arbitrary Mail Relay,55
b39de261-ca86-4361-aaf4-324412fbb2e0,131.42.79.221,Mozilla Firefox < 84.0,11
d1bcdfca-7915-4745-a738-feede7638b8d,76.239.91.134,Unrestricted File Upload,71
7487f378-6050-4888-8cc8-c8985b5c1454,174.30.81.201,Insecure Kentico version 8.1 is running,66
4a076ac1-e39f-4fd7-a8eb-df22f4e4b1ce,234.130.35.103,Apache Struts2 Remote Command Execution,30
776c1627-f1a9-4e82-bee9-e7a1f9c1fec2,34.142.3.137,Apache Struts2 Remote Command Execution,73
0303e279-3a18-4ebc-be36-92ac61d9c812,15.53.18.15,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),32
3f85a4e5-cb6d-42c2-bc59-14d97a195561,101.214.182.111,Brocade Fabric OS Default Credentials,89
86f87e5c-d391-43f4-b7c0-5a1453988285,2.25.181.181,Oracle WebLogic Server Plug-in Remote Overflow (1166189),32
fac97336-bd73-48b3-8bf3-0dff75789639,209.119.227.238,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,91
b8b043f4-d44b-4864-8c6f-8ab76a73294e,136.113.20.114,BSD Based FTP Server Multiple glob Function Remote Overflow,31
ecb106d7-eb79-4d1d-a0c7-10e4caae3670,134.164.219.117,Insecure .net framework 4.0,92
f1482768-3b1e-48b9-9c7c-832ee88eabd4,190.168.142.189,Apache Struts2 Remote Command Execution,38
43f084b4-3380-4440-8a65-339537ca658e,119.213.58.199,Bind Shell Backdoor Detection,66
534681b8-87fa-4ebf-9fbb-9580a0e08d87,134.164.219.117,Password Spraying Attack,8
912fc384-1f1f-4342-8b70-b39e7c5cf098,131.42.79.221,Apache ActiveMQ Detection,65
7caae49d-acb1-4444-8a46-6237b96fef0c,42.240.26.60,NTMail3 Arbitrary Mail Relay,78
3ce491a2-41b0-40a0-b7d6-28446b773dee,226.223.146.129,Insecure Kentico version 8.1 is running,93
66905afa-5fa7-4f34-9b5b-694d5b351f80,251.68.88.39,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,43
da4633fc-c87f-4fac-ae56-f35a836ea3b8,200.15.194.52,Mozilla Firefox < 84.0,95
bf0df46b-d440-49a9-8eeb-11f3daa3dd7b,190.168.142.189,Microsoft Windows 95/98/ME Unsupported Installation Detection,53
8e01477c-4902-40ab-8003-ce32776efc44,187.4.168.43,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,57
81a7b77d-d031-4efc-8149-9f6f32b2c32f,2.157.228.76,Microsoft Windows 95/98/ME Unsupported Installation Detection,56
a27a6689-1c60-41ad-aca5-478033cad046,195.131.179.122,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),7
b9db4b42-d85b-4619-a664-b5c6ea3b46ea,20.100.13.218,Apache ActiveMQ Detection,18
b115b066-d73c-45fa-bd63-7b2865c043b0,62.41.161.77,Oracle WebLogic Server Plug-in Remote Overflow (1166189),46
49e0dcb9-a836-4d55-8d40-c1d5767bd35f,112.133.16.254,Oracle Error Log Found,35
38881ef1-8445-46e2-b9db-8c0050c542a5,254.150.88.142,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,25
b9fbd85e-702a-4a0a-9b33-2e1ae16635ad,81.62.129.251,Apache Struts2 Remote Command Execution,62
2b493381-52b4-46d0-a02a-abc26ebfaec8,48.26.131.21,Oracle Error Log Found,6
929b17dd-e999-4c23-b948-63bfe403cf26,129.141.34.131,File Content Disclosure /etc/passwd,60
22169766-5382-4fd3-8962-4b150662eb51,129.141.34.131,Brocade Fabric OS Default Credentials,38
fb609bef-363a-45a4-be8c-e95f90578815,254.150.88.142,Temporary File Download,75
d1c314c1-ca1b-4ebb-b9d9-25389c82b0c2,42.109.146.100,NTMail3 Arbitrary Mail Relay,44
99f1c8b6-3fb6-49db-a14f-a7a0d6277dce,111.10.211.142,Temporary File Download,16
d6133ecf-5e03-442f-bd2d-1c557223f584,194.211.32.228,Oracle WebLogic Server mod_wl POST Request Remote Overflow,81
57288f7f-1353-4ba0-a7e3-bfbd2026dc36,14.136.100.178,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,53
6ddf9e87-1760-4648-a4a5-ae4437a7842d,60.83.159.99,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),30
cd37820d-2f46-42bb-8ffc-5c7faf1a329c,16.196.99.124,Account Takeover via Forgot Password,63
fa900c04-8f36-4b43-9e47-2ea14d318511,50.255.144.198,Mozilla Firefox < 84.0,36
5549d1bc-b561-4561-9de8-bf40d3c0f924,62.41.161.77,MailEnable WebMail Detection,63
d3400790-91ca-4d85-b541-173391881943,121.21.129.88,Unrestricted File Upload,94
9be8d8d1-b564-437f-8dd5-cbc62cab9934,119.213.58.199,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,40
9eaaca02-871e-4981-8274-0cf24a310b6a,110.219.57.216,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,95
5aa8ac3b-d6d7-4eea-a3ce-1625c61a726a,92.222.219.30,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,73
2be62d3b-53a8-4892-aefe-97325430947e,50.255.144.198,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,98
b73e0e2e-dd3f-4d79-850d-a93936d364dc,254.150.88.142,Temporary File Download,32
71102fa1-2e95-48b3-9e0d-63257474e68f,101.214.182.111,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,18
83589d9a-47e1-422b-a221-126003bd1162,217.57.221.228,JBoss Java Object Deserialization RCE,35
1b255ded-747f-4887-868f-e8a2051274fb,174.30.81.201,Brocade Fabric OS Default Credentials,77
50fa3024-4fc3-433f-949c-5c3ae20d59fc,62.41.161.77,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,84
e1fbf3c2-74c4-4eee-97cd-dfebbbcb7ee1,209.119.227.238,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),73
b644187a-97de-41f1-b0d7-6a500800dfa4,246.8.156.194,Mozilla Firefox ESR < 78.6,24
92735894-bc47-426c-a2d3-09fc46ba9a74,209.76.2.123,NTMail3 Arbitrary Mail Relay,83
5d4e898f-de45-419f-a281-188df16dce81,101.214.182.111,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,60
d125c66c-b6ba-4675-8093-46d95ae9ce35,62.41.161.77,Exposure of Application source code config files and credentials,46
804b4d1f-9031-428d-b5e8-6fc97941692d,215.158.157.103,Temporary File Download,2
9ab7251e-042b-4fd0-98c3-2b5febedd9c8,118.127.3.27,Unrestricted File Upload,57
2ba35dcd-5a09-41e2-aa06-46b7e0197c90,217.57.221.228,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,33
b7d7e641-ac55-408d-806d-d4cec3f162d3,123.235.172.151,Oracle WebLogic Server mod_wl POST Request Remote Overflow,62
8c7ff8d7-c724-4c3b-926d-193f02e5e132,15.121.227.60,Unrestricted File Upload,60
b691bdea-d1c7-47c8-b7bb-4d0ff94166ff,209.119.227.238,Apache ActiveMQ Detection,39
c0a822a0-7945-403c-ab31-be90861508b3,15.121.227.60,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,22
d1337895-5b05-402d-80fd-c8bd3eb9a154,234.130.35.103,NTMail3 Arbitrary Mail Relay,42
31e1b8f8-9d74-4ac7-a15d-331b03170759,225.200.235.7,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,53
49c2fea5-41b5-4749-8ac8-ca8d9ec4713f,118.151.172.176,Docker remote API detection,53
f1e2d2d1-cd41-46a1-96e9-5871e13e2a71,98.90.19.164,Oracle WebLogic Server Plug-in Remote Overflow (1166189),35
80193ec8-9261-49c6-ab7d-61fee849e1b5,42.109.146.100,Bind Shell Backdoor Detection,25
7f7657ca-a449-4dfa-a12f-acb5d3c008f8,217.57.221.228,Bind Shell Backdoor Detection,51
b1377e25-87fb-4dac-b4b7-ebcbe2004402,217.57.221.228,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,6
8ef93c3e-943f-4141-96e4-d37109a2857e,15.121.227.60,Apache ActiveMQ Detection,34
754588b4-8d1f-4a1c-a420-ce1d5bb2a318,133.15.4.45,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,57
dbdf549e-bd17-4432-b0af-5a5d05100149,200.15.194.52,JBoss Java Object Deserialization RCE,43
d6cb8966-dd9f-44b5-91bd-351c2fd3014b,205.204.5.194,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,76
73a5c8f2-701f-4e50-ad55-53a994e5f8c4,190.168.142.189,NTMail3 Arbitrary Mail Relay,70
d9c6aaab-df43-4787-9bf2-d9766f252603,15.121.227.60,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),83
25db7ee6-5a11-4963-8525-55b5609d5bcd,206.68.75.94,MailEnable WebMail Detection,99
fe838517-1de7-4ec7-9c73-920932daf7a7,161.186.251.87,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),2
8ed547d2-4804-450f-a4bc-721a4c8da73e,68.138.160.33,JBoss Java Object Deserialization RCE,92
e254977e-8849-40bc-ad21-6ab47eee2222,246.8.156.194,Unrestricted File Upload,47
3740d72e-b7cc-4896-afb2-5be7919c06eb,205.170.195.204,Mozilla Firefox < 84.0,93
7a2a2578-7d3e-45ea-a502-e5875a463e70,134.164.219.117,Unrestricted File Upload,57
6812f489-b065-43ed-80e1-68b87938d9cf,37.31.118.20,Mozilla Firefox ESR < 78.6,20
aa9372a3-d125-4ace-9105-4ef9fee4af61,52.79.75.53,Oracle Error Log Found,2
65e528d4-6c34-411b-b06c-0ced4ddc4c4e,139.58.16.1,Oracle Error Log Found,38
0a2b89f7-1492-49b0-83c6-f240355782e4,130.226.238.118,Account Takeover via Forgot Password,85
96f16712-ab3f-4261-adca-e37cdb304038,20.194.212.38,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,91
e33186d9-9a68-4444-a37d-3d42d7991b2a,220.140.43.225,Mozilla Firefox < 84.0,46
007b912d-176f-46eb-bb33-45b582496b35,118.127.3.27,MailEnable WebMail Detection,36
e7c2c156-b0a4-4a9f-9a2d-179821eebb31,58.96.118.146,Mozilla Firefox ESR < 78.6,30
6080de98-170b-4626-a099-e5e237807397,14.136.100.178,Unrestricted File Upload,65
018e5998-5087-4e2b-9253-24bfa33f9c37,251.68.88.39,NTMail3 Arbitrary Mail Relay,90
886e3087-322e-4689-8b62-da45d5a7a907,244.88.127.199,Exposure of Application source code config files and credentials,41
48f8bfdc-4e00-4396-b54d-016e223f81e6,35.164.19.92,Unsupported Cisco Operating System,4
da61caa1-1c6d-4a0c-9ea4-8d4201b4ae29,130.226.238.118,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,45
1b28514c-2fa5-4ff4-8ec0-4f2763a388b2,29.148.80.121,Docker remote API detection,34
14dc1f8d-5fa9-4989-b399-ebb78c693c08,15.121.227.60,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),9
db56f109-0e92-476d-8640-fa0784be04bd,34.142.3.137,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,80
29891b76-1170-446b-9871-8d06027cab56,190.168.142.189,JBoss Java Object Deserialization RCE,1
c12869ee-337a-470a-8cc1-222cb15f893f,174.30.81.201,Password Spraying Attack,22
2862887b-a179-468b-b70e-bd943731bf17,68.138.160.33,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,71
40c3d449-9d8c-49df-8767-a9d5e0e39af2,134.164.219.117,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),55
571b3a97-1081-43a0-a98c-40b1161d422a,251.68.88.39,Oracle Error Log Found,62
cbef1efe-93c3-43df-a7da-e206fe5b118d,98.90.19.164,Docker remote API detection,66
73f1ea3c-2312-430e-b68c-a46fedd80adf,100.34.68.89,Mozilla Firefox < 84.0,86
0e6d6d9f-0574-4b02-9cf9-3e4de86c4532,247.41.39.120,Exposure of Application source code config files and credentials,83
05cdbe48-da79-4d29-8cfd-7e7031c8b52a,158.6.226.19,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),90
acb027fe-8bc9-42b7-926c-090c68b0385f,139.58.16.1,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,12
bc2ca10c-c6a1-4d23-ab8b-81a98eb7bee0,62.224.210.247,Unrestricted File Upload,8
21fc5d94-e718-4033-893a-9a8a4512fcf3,195.131.179.122,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,47
aabcf4bf-ace3-4234-9f82-84a390d63f73,112.133.16.254,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,9
79abd41c-62eb-457d-92f5-783ae540979f,244.88.127.199,MailEnable WebMail Detection,99
3b9ca9df-5c8d-41ce-9230-3b3cfafcfa42,42.240.26.60,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,37
4402223e-5916-42d8-8f11-0518f9bcc2fc,131.42.79.221,Oracle WebLogic Server Plug-in Remote Overflow (1166189),96
a47c8aa9-4b46-4e48-a22e-f0f424d65267,156.185.127.68,Brocade Fabric OS Default Credentials,3
97f3ac68-a7cb-4c36-988d-5bd33ecb6f8e,198.21.121.206,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,30
8ca25ed4-7fe4-4ba1-adb8-0dfdeb16bab8,124.52.124.205,Unsupported Cisco Operating System,47
e2dffe7a-4a57-449e-bc77-8103bce761dc,111.10.211.142,Docker remote API detection,84
3a25986e-e774-4140-b3a5-6eb243d3be99,226.223.146.129,Insecure Apache version 2.2.15,53
36f2c10f-20d9-4498-84d8-c496c55af2fc,80.90.180.26,Mozilla Firefox ESR < 78.6,76
33e622b0-c86e-4334-8cb5-4ee897a69fb5,209.119.227.238,Bind Shell Backdoor Detection,55
800ffef7-d20d-481e-bb33-8c9ef7a28f22,194.26.184.38,Apache Struts2 Remote Command Execution,16
b1071b6f-6b03-497b-84fb-e262239b8c96,212.43.50.247,Mozilla Firefox ESR < 78.6,95
735fa1ba-412a-4b6d-b750-f60546e0e4ec,225.200.235.7,Unsupported Cisco Operating System,95
ab0b8710-6b6a-4377-939e-81bc8442ddf9,237.62.251.21,Password Spraying Attack,42
a3ffb91f-744e-4b27-abf8-882a5518e98c,244.88.127.199,Password Spraying Attack,5
63338a7e-d5b3-4ac9-a94a-5cdcb9121c1b,16.196.99.124,Unsupported Cisco Operating System,64
b1b8300d-5dc9-4744-8774-42520a5d46dc,174.179.40.224,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,86
07847083-cb37-4621-be67-af0dee0b4cd8,42.240.26.60,Insecure Apache version 2.2.15,54
baceb087-82c0-4f1c-a5e0-952c21486728,114.77.9.43,Account Takeover via Forgot Password,25
83ee488d-475e-4af6-a736-c6d9def916a2,200.15.194.52,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,11
a11d08cc-70d4-42e5-b40a-0d70b87cec7d,52.79.75.53,File Content Disclosure /etc/passwd,49
8dc9035b-51cd-4de0-b51c-b65c27932ea2,136.113.20.114,MailEnable WebMail Detection,31
2d87ffb9-ca7b-4443-8a37-ddf24e4eed08,230.240.158.17,Oracle WebLogic Server mod_wl POST Request Remote Overflow,27
6d1e4bed-d0c3-433a-b131-01537a5304a4,111.10.211.142,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),78
06315047-950f-4553-bc5e-54df41273442,20.194.212.38,MailEnable WebMail Detection,97
fde17e52-242d-4890-a9d7-d047781d6135,174.179.40.224,Exposure of Application source code config files and credentials,13
f5fbfdd0-b013-4726-aa15-6b683a30430b,161.186.251.87,Oracle Error Log Found,16
01c05133-f709-4164-b008-768bb6895995,190.168.142.189,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,66
275ff7de-8b37-4af8-9dc4-bf6989681fd3,52.79.75.53,Microsoft Windows 95/98/ME Unsupported Installation Detection,63
f265ef00-c47a-4143-9e01-00475c8c1cab,171.214.205.244,Mozilla Firefox ESR < 78.6,69
dcdc22e7-fe2f-4616-82bd-2b2cebab2686,76.239.91.134,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),46
518d00ac-9013-42e1-8c7e-8a91469d9c24,234.130.35.103,NTMail3 Arbitrary Mail Relay,77
a7c1f280-8a30-407a-a943-f863dce90890,119.213.58.199,Oracle Error Log Found,70
223a41e6-15de-4946-9d80-d532c6643ce1,29.29.49.207,Bind Shell Backdoor Detection,5
d4c08c3a-a3b1-497c-8cef-2ba20e3d20e1,136.113.20.114,Exposure of Application source code config files and credentials,45
5df3b250-5d63-4e44-8831-7cfbcc05c83f,37.31.118.20,Oracle WebLogic Server mod_wl POST Request Remote Overflow,33
3e281f71-1028-4d27-8180-e75fd0fdb069,114.77.9.43,Insecure Kentico version 8.1 is running,22
e91b6138-e6b4-4991-9ec5-82f421a03daa,20.194.212.38,Insecure Apache version 2.2.15,33
7801c3b5-1a82-4f43-8010-2b3472d9023e,15.121.227.60,Unrestricted File Upload,50
51d77372-518e-4c03-96a0-c281eab8401d,34.142.3.137,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,25
b2c096c5-8b2a-47e1-84e8-4a226ed5b9d0,80.90.180.26,Brocade Fabric OS Default Credentials,29
ea4aa92f-8fa7-41ba-a03f-897c59f6b24b,98.90.19.164,Oracle Error Log Found,59
fca1c56b-a9c4-44d9-b1ab-7c865f503738,198.21.121.206,Unrestricted File Upload,97
9ea09ccf-46b7-4de1-93d5-6395d09e0368,79.184.88.88,Account Takeover via Forgot Password,60
20b56318-346e-4044-9d4d-e92e8922baf5,209.119.227.238,Insecure Kentico version 8.1 is running,99
0227cccf-e968-440c-afd0-80f595fe830a,211.211.214.136,MailEnable WebMail Detection,98
42c5afdc-8509-4756-9933-ce44b1be2002,174.179.40.224,Password Spraying Attack,56
36bfd2ba-194c-4619-a4eb-29771ff64e9d,121.21.129.88,Insecure Apache version 2.2.15,25
5e3e5f0a-9b2f-4bfe-a996-e1e16c411679,205.232.251.3,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,98
331823a9-4341-4a17-8fba-059839295165,29.148.80.121,Oracle Error Log Found,44
838b8a18-9725-4bf9-b40c-ffd4a2df66f7,136.113.20.114,Insecure Kentico version 8.1 is running,62
ed449ac8-b308-4390-9d4f-bc295da1be1c,246.8.156.194,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,89
01e4b93f-e0e9-4735-8033-b6217435ac86,131.42.79.221,Insecure Apache version 2.2.15,65
93def3ab-101b-4a02-88e5-5bb0568aeb0f,194.25.223.78,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,67
0fad94e4-afcc-4979-84ac-b6c6233c86e7,230.240.158.17,Unrestricted File Upload,49
f76180e9-4eb1-4711-8605-eb909b9d4274,79.184.88.88,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,22
